Customer ID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract,Total Spend,Last Interaction,Churn
2796,65,Female,33,9,10,24,Standard,Monthly,1820,17,1
2797,54,Female,22,6,1,14,Basic,Monthly,2497,3,0
2798,46,Female,8,27,2,22,Basic,Annual,117,11,1
2799,22,Male,1,22,4,10,Standard,Annual,394,21,0
2800,29,Male,16,11,6,19,Basic,Annual,4136,21,1
2801,62,Female,2,13,0,21,Basic,Monthly,673,5,1
2802,30,Female,27,11,5,26,Premium,Annual,4419,11,1
2803,53,Female,12,13,2,1,Basic,Monthly,1030,19,0
2804,31,Female,39,2,3,24,Premium,Annual,4795,13,1
2805,39,Male,55,21,2,20,Basic,Monthly,3703,26,1
2806,40,Male,21,23,1,19,Standard,Quarterly,1710,3,1
2807,49,Male,31,4,3,29,Premium,Monthly,1266,23,0
2808,55,Male,52,13,1,23,Premium,Annual,2277,14,1
2809,59,Female,53,7,5,8,Standard,Monthly,4387,7,1
2810,42,Female,45,23,4,9,Basic,Annual,4821,17,0
2811,31,Male,20,24,4,20,Basic,Monthly,2740,10,0
2812,18,Female,28,2,8,11,Standard,Monthly,3051,18,1
2813,61,Female,15,20,0,14,Standard,Annual,4519,15,0
2814,65,Male,30,4,0,2,Standard,Quarterly,1503,18,0
2815,33,Male,43,1,7,19,Standard,Quarterly,3552,16,1
2816,30,Female,48,13,8,22,Standard,Annual,4480,16,0
2817,45,Female,13,17,2,13,Premium,Monthly,4600,2,0
2818,37,Female,24,26,6,2,Premium,Monthly,3410,20,1
2819,51,Female,30,27,7,13,Premium,Monthly,3462,18,1
2820,61,Female,11,19,1,10,Premium,Quarterly,359,26,0
2821,41,Female,52,17,9,23,Standard,Monthly,3681,8,1
2822,25,Male,37,13,7,22,Basic,Monthly,3232,9,1
2823,33,Female,37,5,4,29,Standard,Monthly,3907,25,1
2824,50,Male,54,10,1,4,Standard,Quarterly,2224,30,0
2825,19,Female,24,15,5,7,Basic,Annual,4421,13,0
2826,45,Male,18,7,7,22,Basic,Monthly,3789,23,1
2827,63,Male,58,14,0,3,Standard,Quarterly,4658,9,0
2828,30,Female,59,22,8,11,Basic,Monthly,4436,14,1
2829,41,Male,26,18,10,7,Standard,Quarterly,4314,29,1
2830,26,Male,3,26,10,7,Standard,Annual,739,14,1
2831,33,Female,14,25,0,26,Basic,Monthly,2536,3,0
2832,41,Female,58,3,0,16,Basic,Annual,2303,15,1
2833,25,Female,52,21,8,23,Premium,Annual,3222,1,1
2834,62,Female,38,3,0,27,Premium,Monthly,2763,27,0
2835,26,Female,44,8,3,14,Basic,Monthly,4719,9,1
2836,62,Male,32,25,1,23,Basic,Quarterly,2230,9,0
2837,60,Male,18,6,9,21,Premium,Monthly,2822,22,1
2838,27,Male,12,20,3,10,Premium,Monthly,3348,20,1
2839,35,Male,32,8,6,13,Standard,Annual,3871,18,0
2840,43,Female,7,15,10,2,Premium,Quarterly,885,1,1
2841,51,Female,36,13,3,21,Basic,Annual,4880,25,0
2842,49,Female,37,27,4,11,Basic,Monthly,3379,24,1
2843,42,Female,42,6,3,10,Premium,Quarterly,1222,1,0
2844,63,Female,7,20,0,0,Standard,Quarterly,699,20,0
2845,24,Female,32,1,5,8,Premium,Quarterly,2667,15,0
2846,35,Male,42,17,9,2,Standard,Monthly,2610,17,0
2847,48,Female,26,27,0,0,Basic,Annual,2609,10,0
2848,63,Male,56,28,2,3,Premium,Annual,2431,26,0
2849,58,Male,29,2,1,18,Basic,Quarterly,2987,6,1
2850,56,Male,37,28,3,12,Premium,Quarterly,2197,25,1
2851,46,Male,21,10,8,28,Premium,Annual,1588,22,1
2852,26,Female,46,6,7,27,Basic,Monthly,2830,13,1
2853,21,Male,26,13,8,19,Premium,Monthly,1983,3,0
2854,46,Male,39,20,4,24,Standard,Annual,3119,10,1
2855,28,Female,19,12,7,3,Premium,Monthly,4592,29,1
2856,46,Female,4,1,4,8,Basic,Quarterly,393,26,0
2857,43,Male,30,21,5,30,Standard,Quarterly,4266,30,1
2858,20,Male,14,9,4,23,Premium,Quarterly,1637,27,0
2859,63,Female,7,24,7,14,Basic,Annual,979,10,1
2860,43,Female,53,12,6,25,Basic,Monthly,2482,21,1
2861,55,Male,28,22,8,18,Standard,Annual,2681,12,0
2862,47,Female,25,3,2,17,Basic,Annual,2790,28,0
2863,59,Female,50,29,0,1,Basic,Monthly,2546,30,1
2864,21,Male,42,6,7,20,Basic,Quarterly,1237,30,0
2865,49,Male,51,25,3,7,Standard,Annual,4604,9,0
2866,19,Male,34,15,9,10,Premium,Monthly,4957,21,1
2867,55,Male,27,29,1,8,Basic,Quarterly,4314,30,0
2868,39,Female,45,7,2,22,Basic,Monthly,1838,28,1
2869,25,Female,53,30,0,22,Premium,Quarterly,4644,12,0
2870,20,Male,17,6,9,1,Standard,Annual,2495,8,1
2871,62,Female,37,26,6,15,Premium,Monthly,2780,1,1
2872,62,Female,27,29,4,14,Standard,Quarterly,3265,24,0
2873,53,Female,41,15,7,28,Premium,Annual,1772,23,1
2874,24,Male,32,4,10,10,Premium,Monthly,4447,19,1
2875,33,Female,22,1,4,10,Premium,Annual,1684,13,1
2876,55,Male,30,27,1,28,Premium,Monthly,4571,19,1
2877,40,Male,36,1,5,19,Premium,Annual,2520,29,1
2878,63,Female,42,26,0,27,Premium,Quarterly,2383,15,1
2879,41,Male,45,21,2,19,Premium,Annual,2317,2,1
2880,61,Male,45,5,5,23,Standard,Monthly,1422,16,1
2881,24,Male,46,11,9,26,Standard,Monthly,2685,26,1
2882,64,Female,56,28,6,27,Standard,Monthly,1524,13,0
2883,50,Male,27,11,9,3,Standard,Annual,4950,1,1
2884,42,Male,48,13,1,8,Standard,Annual,3752,1,0
2885,33,Male,14,14,5,29,Premium,Monthly,1260,29,1
2886,18,Female,58,17,8,8,Basic,Monthly,2987,16,1
2887,43,Female,50,2,0,17,Basic,Quarterly,1982,7,0
2888,29,Male,26,13,3,7,Basic,Monthly,1724,20,1
2889,23,Female,3,14,3,12,Basic,Annual,598,17,0
2890,33,Male,53,15,1,27,Premium,Monthly,3686,16,0
2891,37,Male,8,23,10,1,Basic,Annual,838,18,1
2892,32,Male,55,6,0,0,Basic,Quarterly,1833,24,0
2893,54,Male,17,10,7,26,Basic,Annual,4121,30,0
2894,34,Male,4,20,0,13,Premium,Annual,449,30,0
2895,56,Female,43,19,8,11,Basic,Monthly,1620,9,1
2896,22,Female,28,19,5,25,Premium,Monthly,1881,11,1
2897,31,Male,47,17,8,15,Premium,Annual,2765,22,0
2898,40,Male,48,30,10,4,Standard,Monthly,1545,4,1
2899,34,Male,60,22,7,1,Basic,Annual,1107,24,1
2900,53,Male,41,16,0,27,Premium,Quarterly,1103,22,1
2901,49,Female,23,2,10,11,Premium,Monthly,3086,8,1
2902,45,Female,8,11,1,24,Premium,Annual,445,21,1
2903,41,Male,20,8,10,13,Basic,Monthly,1376,9,0
2904,44,Female,6,7,1,3,Standard,Annual,323,2,0
2905,25,Female,19,21,5,25,Basic,Annual,4907,1,0
2906,25,Female,9,19,9,3,Premium,Quarterly,975,4,1
2907,23,Male,6,7,10,6,Basic,Annual,204,8,1
2908,60,Female,43,17,4,12,Premium,Monthly,3422,28,1
2909,18,Male,58,8,7,3,Basic,Quarterly,1232,23,1
2910,64,Female,58,13,1,20,Basic,Monthly,3352,17,0
2911,30,Male,54,3,4,24,Standard,Quarterly,4740,27,0
2912,25,Male,56,2,7,29,Basic,Annual,1531,1,0
2913,34,Female,3,11,0,21,Premium,Annual,436,15,1
2914,60,Male,58,22,1,13,Standard,Annual,2001,2,0
2915,46,Male,51,23,6,26,Premium,Monthly,1782,23,0
2916,38,Female,21,19,8,19,Premium,Annual,1460,19,1
2917,63,Male,7,23,1,20,Basic,Quarterly,645,26,0
2918,62,Male,21,13,2,14,Standard,Monthly,3116,25,0
2919,21,Male,16,16,7,25,Premium,Monthly,4936,28,0
2920,24,Female,39,23,9,5,Basic,Quarterly,3777,25,1
2921,65,Female,37,10,8,5,Basic,Quarterly,1298,11,1
2922,46,Female,7,29,0,0,Premium,Monthly,825,19,1
2923,61,Female,45,20,9,25,Basic,Monthly,4703,21,1
2924,18,Female,39,25,2,11,Basic,Monthly,2094,28,1
2925,29,Male,2,25,1,9,Standard,Monthly,181,11,1
2926,22,Male,26,7,2,12,Standard,Annual,2493,14,0
2927,28,Female,23,21,10,12,Basic,Monthly,2132,6,0
2928,63,Male,27,11,10,16,Premium,Annual,3035,30,0
2929,57,Male,7,24,1,20,Premium,Monthly,744,18,1
2930,59,Male,17,22,1,27,Standard,Monthly,3596,22,1
2931,35,Female,45,6,0,16,Basic,Monthly,2005,25,1
2932,27,Male,29,14,6,19,Basic,Annual,3547,10,1
2933,51,Female,57,9,8,30,Basic,Monthly,3985,5,1
2934,48,Female,8,19,8,0,Basic,Monthly,855,8,1
2935,41,Female,32,26,0,8,Premium,Quarterly,1564,18,0
2936,27,Male,58,21,8,18,Premium,Monthly,4476,21,1
2937,43,Female,17,30,2,8,Premium,Quarterly,1792,15,0
2938,33,Male,23,6,9,11,Premium,Annual,3892,22,1
2939,23,Male,57,9,9,8,Basic,Quarterly,1687,14,1
2940,43,Male,38,30,6,30,Standard,Monthly,1849,17,1
2941,31,Male,19,19,5,30,Standard,Quarterly,3306,15,0
2942,29,Male,32,5,4,12,Basic,Quarterly,2728,20,0
2943,38,Female,32,30,2,23,Standard,Annual,3769,29,1
2944,53,Female,46,30,7,19,Standard,Annual,3830,3,0
2945,53,Female,4,3,10,20,Basic,Quarterly,748,7,1
2946,56,Male,25,28,9,9,Standard,Annual,4610,9,1
2947,33,Female,49,5,4,0,Standard,Annual,1848,14,0
2948,23,Female,43,22,9,21,Standard,Monthly,1743,4,1
2949,29,Female,39,12,8,24,Standard,Quarterly,2810,27,0
2950,53,Male,5,9,5,27,Basic,Monthly,439,16,1
2951,37,Female,37,29,3,15,Premium,Monthly,3249,23,1
2952,60,Female,20,20,5,5,Premium,Quarterly,1372,8,0
2953,45,Male,56,22,8,15,Standard,Monthly,1905,24,0
2954,59,Male,24,14,10,12,Basic,Quarterly,3462,26,0
2955,52,Male,12,17,0,26,Basic,Monthly,2360,8,1
2956,33,Male,7,13,7,22,Premium,Monthly,763,18,1
2957,47,Male,10,27,9,21,Standard,Monthly,509,4,0
2958,40,Male,45,1,10,12,Standard,Annual,1880,20,1
2959,61,Female,55,8,2,6,Basic,Annual,1845,28,0
2960,33,Male,25,4,1,28,Premium,Quarterly,4160,11,0
2961,36,Male,14,6,4,23,Standard,Monthly,4170,13,0
2962,38,Male,6,7,0,21,Basic,Annual,890,9,1
2963,35,Female,12,29,10,3,Standard,Quarterly,1497,2,1
2964,21,Male,22,27,8,6,Standard,Monthly,1745,28,1
2965,32,Male,3,9,6,16,Basic,Monthly,170,1,0
2966,62,Male,16,2,3,18,Basic,Monthly,3322,2,1
2967,43,Male,11,2,8,29,Standard,Monthly,147,4,1
2968,46,Male,43,22,10,19,Premium,Annual,4338,13,1
2969,46,Male,48,2,9,1,Premium,Monthly,2312,11,0
2970,46,Female,47,10,6,28,Premium,Monthly,4199,11,1
2971,43,Male,24,13,9,20,Basic,Quarterly,4256,22,1
2972,45,Male,42,23,7,14,Basic,Quarterly,2652,4,1
2973,65,Male,27,24,0,20,Basic,Annual,2699,24,0
2974,45,Female,57,5,3,7,Premium,Monthly,4811,9,1
2975,21,Male,52,11,8,5,Premium,Quarterly,2801,20,0
2976,55,Female,59,4,3,23,Basic,Monthly,2303,22,1
2977,25,Male,23,23,2,15,Premium,Annual,1810,2,0
2978,61,Male,51,4,6,14,Premium,Monthly,4189,26,1
2979,43,Male,30,13,10,12,Basic,Quarterly,2133,4,1
2980,24,Female,1,28,5,9,Standard,Annual,627,28,0
2981,30,Male,15,2,10,25,Premium,Annual,3886,14,1
2982,52,Female,60,26,3,1,Basic,Annual,4923,13,0
2983,52,Male,33,30,8,7,Standard,Monthly,3542,15,1
2984,27,Male,26,10,8,18,Premium,Annual,4706,14,1
2985,52,Female,41,26,2,14,Premium,Monthly,1584,16,1
2986,39,Male,29,9,1,13,Premium,Quarterly,3169,1,0
2987,28,Female,16,11,10,4,Standard,Annual,1012,13,1
2988,60,Male,1,9,4,11,Premium,Annual,143,19,0
2989,50,Male,41,5,8,25,Basic,Annual,1672,16,0
2990,40,Female,41,29,6,1,Premium,Annual,3571,4,0
2991,26,Female,10,30,1,5,Standard,Annual,642,22,0
2992,18,Male,29,26,6,26,Premium,Quarterly,4939,15,0
2993,49,Female,29,7,6,7,Premium,Quarterly,4288,29,1
2994,36,Female,28,19,6,22,Basic,Quarterly,1902,22,0
2995,61,Male,12,12,6,2,Basic,Quarterly,1141,20,1
2996,49,Male,42,3,1,29,Premium,Quarterly,4252,17,0
2997,29,Female,56,8,0,28,Standard,Quarterly,1328,6,1
2998,32,Male,1,8,8,23,Standard,Monthly,298,18,1
2999,52,Male,4,12,1,6,Standard,Quarterly,347,13,0
3000,62,Male,34,29,3,21,Standard,Quarterly,4591,11,1
3001,31,Female,1,3,10,8,Standard,Monthly,319,1,1
3002,63,Female,18,20,6,29,Basic,Annual,3924,22,1
3003,50,Female,13,5,4,20,Premium,Monthly,3991,10,1
3004,63,Male,46,26,5,12,Basic,Annual,2883,9,0
3005,22,Female,34,10,0,2,Premium,Annual,2343,25,0
3006,27,Male,36,4,6,16,Premium,Annual,1781,21,1
3007,27,Male,58,8,7,9,Premium,Quarterly,2109,5,0
3008,23,Female,32,18,2,4,Premium,Quarterly,4976,28,0
3009,55,Female,60,2,6,24,Premium,Annual,2881,11,0
3010,30,Female,33,30,0,28,Premium,Quarterly,1818,21,1
3011,37,Female,43,15,2,24,Premium,Monthly,4825,18,0
3012,33,Male,5,23,6,5,Basic,Annual,457,3,0
3013,30,Male,31,1,0,30,Standard,Monthly,1179,23,1
3014,37,Female,23,2,6,24,Basic,Annual,4257,19,1
3015,59,Female,58,23,7,13,Premium,Annual,1917,14,0
3016,38,Female,38,15,0,9,Standard,Monthly,1007,7,1
3017,61,Male,13,24,2,13,Basic,Monthly,1873,1,1
3018,38,Male,1,6,10,18,Standard,Quarterly,666,5,0
3019,44,Male,44,28,2,23,Premium,Monthly,4387,14,0
3020,41,Female,59,10,6,27,Standard,Annual,3523,26,0
3021,41,Female,40,10,5,9,Standard,Quarterly,4434,22,1
3022,49,Male,12,2,2,30,Basic,Monthly,2207,17,1
3023,57,Male,46,19,10,21,Premium,Annual,1153,23,0
3024,39,Male,27,24,8,30,Basic,Monthly,4691,8,1
3025,54,Male,48,27,5,14,Standard,Annual,2896,3,0
3026,30,Male,40,21,10,30,Premium,Annual,2193,19,1
3027,34,Female,46,18,4,21,Basic,Monthly,2020,7,0
3028,57,Female,21,20,5,12,Basic,Annual,3283,18,0
3029,22,Male,36,30,10,23,Premium,Quarterly,4004,10,1
3030,64,Female,17,20,2,16,Premium,Monthly,2715,8,1
3031,26,Female,59,3,7,6,Basic,Quarterly,4308,3,0
3032,48,Male,34,18,4,8,Premium,Annual,4146,11,0
3033,31,Male,18,23,6,26,Premium,Quarterly,3522,17,1
3034,23,Male,10,30,1,13,Standard,Quarterly,827,13,1
3035,48,Male,34,12,8,25,Standard,Quarterly,1785,16,1
3036,20,Male,25,10,0,22,Standard,Annual,2484,26,0
3037,47,Male,28,15,5,7,Basic,Monthly,1271,21,1
3038,59,Female,1,26,10,25,Standard,Quarterly,662,24,1
3039,54,Male,30,7,1,14,Basic,Quarterly,1354,29,0
3040,22,Male,49,11,9,22,Basic,Quarterly,4817,1,1
3041,50,Male,38,12,0,0,Basic,Monthly,3594,10,1
3042,30,Male,18,8,3,15,Standard,Quarterly,1844,7,0
3043,61,Male,51,7,6,21,Basic,Monthly,2474,3,1
3044,50,Female,34,17,2,14,Standard,Quarterly,1532,22,0
3045,20,Female,38,17,5,19,Standard,Quarterly,1228,11,1
3046,64,Female,31,8,3,26,Premium,Monthly,3275,9,1
3047,51,Female,8,11,10,3,Basic,Annual,968,15,0
3048,53,Female,13,20,7,30,Standard,Monthly,3233,5,1
3049,63,Female,58,14,0,28,Standard,Annual,3980,30,0
3050,26,Male,60,19,4,17,Premium,Monthly,3505,28,0
3051,30,Male,49,19,3,25,Premium,Annual,1411,26,1
3052,50,Male,30,15,3,24,Standard,Quarterly,1388,3,1
3053,18,Male,46,20,10,18,Premium,Annual,4242,22,0
3054,31,Male,17,24,2,13,Standard,Quarterly,4011,18,0
3055,63,Male,30,13,4,30,Premium,Quarterly,2518,16,1
3056,62,Female,26,7,1,23,Standard,Annual,1807,3,1
3057,59,Male,28,28,7,27,Premium,Annual,2831,9,1
3058,48,Male,42,4,4,6,Basic,Quarterly,2258,19,0
3059,20,Female,32,16,6,0,Standard,Annual,3972,15,1
3060,50,Female,40,6,1,12,Basic,Annual,3460,16,0
3061,44,Male,29,30,0,14,Standard,Quarterly,3630,13,1
3062,21,Female,13,17,6,24,Premium,Quarterly,4248,16,1
3063,30,Male,16,25,5,24,Basic,Monthly,1375,12,0
3064,33,Female,9,20,2,5,Standard,Monthly,762,14,0
3065,35,Male,57,9,1,25,Standard,Monthly,1970,17,1
3066,20,Male,13,12,8,28,Premium,Monthly,3732,5,1
3067,37,Male,2,14,2,17,Standard,Annual,596,11,1
3068,41,Male,26,21,1,29,Standard,Monthly,3392,18,1
3069,55,Male,31,2,10,1,Basic,Quarterly,1752,23,0
3070,20,Male,52,22,7,4,Basic,Annual,1725,27,1
3071,44,Female,49,8,3,22,Basic,Annual,4855,27,0
3072,32,Female,27,22,1,8,Premium,Annual,2937,25,0
3073,36,Female,24,27,10,17,Premium,Quarterly,4228,8,1
3074,28,Male,50,15,10,28,Premium,Annual,3262,15,1
3075,51,Male,7,28,8,9,Premium,Monthly,574,19,0
3076,41,Female,50,4,4,3,Standard,Annual,1722,17,1
3077,21,Female,33,17,10,3,Basic,Monthly,4256,24,1
3078,46,Female,51,10,9,17,Basic,Monthly,1318,27,1
3079,26,Female,14,16,3,17,Premium,Annual,2850,27,1
3080,39,Male,13,1,1,27,Standard,Monthly,3703,30,1
3081,51,Female,23,6,0,10,Basic,Annual,3447,30,1
3082,65,Male,14,16,1,2,Basic,Monthly,3752,29,1
3083,46,Male,47,15,2,20,Standard,Quarterly,4180,6,1
3084,27,Male,56,12,10,11,Basic,Quarterly,4548,5,1
3085,61,Male,42,26,2,12,Basic,Annual,3929,22,0
3086,59,Female,19,20,3,14,Standard,Annual,2943,13,0
3087,32,Female,60,13,2,5,Standard,Annual,1036,25,1
3088,30,Female,42,9,3,11,Basic,Quarterly,1720,26,0
3089,20,Male,48,3,10,9,Premium,Annual,3151,29,1
3090,43,Male,51,17,3,3,Standard,Monthly,1202,8,1
3091,43,Male,24,3,5,16,Standard,Monthly,3089,6,1
3092,59,Male,58,26,4,16,Standard,Annual,4826,15,1
3093,58,Female,54,12,0,7,Basic,Quarterly,1835,18,0
3094,46,Female,40,24,8,12,Premium,Annual,1332,22,1
3095,56,Female,5,12,1,0,Basic,Annual,906,16,0
3096,53,Male,3,15,8,18,Standard,Quarterly,750,16,0
3097,45,Female,60,20,4,16,Standard,Monthly,4701,2,1
3098,43,Male,37,21,2,10,Premium,Annual,2781,8,0
3099,33,Male,49,19,1,10,Basic,Monthly,3989,3,1
3100,28,Female,43,11,3,8,Standard,Quarterly,1923,23,0
3101,32,Female,20,25,2,21,Standard,Annual,4092,20,1
3102,31,Female,15,27,7,9,Premium,Annual,2170,2,1
3103,20,Male,18,15,3,18,Standard,Quarterly,1652,11,1
3104,50,Male,58,2,3,11,Basic,Quarterly,3071,1,0
3105,52,Female,13,22,6,6,Standard,Quarterly,2294,24,1
3106,20,Female,50,19,0,30,Basic,Annual,2828,17,1
3107,33,Male,55,28,4,5,Premium,Quarterly,1154,18,0
3108,53,Male,37,27,6,9,Premium,Monthly,2367,21,1
3109,59,Male,11,28,3,30,Premium,Quarterly,337,9,1
3110,34,Male,52,17,8,6,Standard,Quarterly,2440,3,1
3111,59,Male,24,3,0,3,Standard,Annual,2156,21,0
3112,45,Female,54,14,2,0,Basic,Monthly,3430,1,1
3113,33,Female,2,18,10,28,Standard,Monthly,366,25,1
3114,56,Male,43,11,4,22,Standard,Quarterly,3967,10,0
3115,31,Female,41,19,4,0,Basic,Annual,4178,9,0
3116,46,Male,21,30,9,23,Premium,Monthly,2000,6,0
3117,24,Female,46,22,10,29,Standard,Monthly,4203,27,0
3118,24,Male,35,18,8,1,Premium,Quarterly,1031,11,1
3119,54,Male,41,3,10,21,Standard,Annual,3679,30,1
3120,29,Male,31,5,2,20,Premium,Monthly,3374,19,1
3121,50,Female,55,19,5,30,Basic,Annual,4022,27,0
3122,27,Male,22,20,8,30,Premium,Monthly,3919,19,1
3123,52,Female,2,16,7,4,Premium,Quarterly,182,21,0
3124,57,Female,53,1,10,16,Basic,Annual,2614,27,1
3125,61,Female,46,20,9,6,Premium,Annual,3502,1,1
3126,57,Female,47,16,3,11,Basic,Monthly,3773,25,0
3127,19,Female,27,2,6,8,Basic,Monthly,2055,25,1
3128,29,Male,17,4,2,27,Basic,Quarterly,3554,22,1
3129,31,Male,56,1,1,1,Standard,Quarterly,1842,1,0
3130,24,Female,2,19,7,0,Basic,Annual,999,22,0
3131,65,Male,31,2,7,9,Standard,Quarterly,2946,25,0
3132,53,Male,45,5,10,15,Premium,Monthly,1916,27,1
3133,41,Male,60,2,3,19,Standard,Annual,3130,28,1
3134,32,Female,32,29,6,10,Premium,Quarterly,4421,12,1
3135,51,Male,8,18,6,4,Premium,Monthly,600,6,1
3136,44,Male,21,6,10,1,Premium,Annual,3583,2,0
3137,47,Female,49,17,4,16,Premium,Annual,2084,30,0
3138,24,Male,6,26,2,11,Premium,Annual,694,12,1
3139,58,Male,6,18,10,12,Standard,Quarterly,988,10,0
3140,44,Male,14,21,5,14,Premium,Quarterly,4027,13,0
3141,49,Female,34,21,9,20,Standard,Monthly,2861,12,1
3142,40,Male,52,5,5,19,Premium,Quarterly,3777,3,1
3143,54,Male,50,24,3,7,Premium,Monthly,4343,25,1
3144,30,Male,55,7,0,19,Premium,Annual,3525,29,1
3145,27,Female,56,28,9,20,Standard,Quarterly,3206,15,1
3146,58,Male,16,25,5,20,Basic,Monthly,1654,1,1
3147,36,Male,25,13,1,26,Basic,Annual,3926,28,1
3148,39,Male,41,25,4,18,Basic,Annual,1458,30,1
3149,33,Male,36,5,8,22,Basic,Monthly,4817,2,1
3150,31,Female,38,24,5,24,Standard,Quarterly,1587,23,0
3151,28,Female,18,4,0,18,Premium,Quarterly,2991,29,1
3152,47,Male,7,2,4,7,Standard,Quarterly,909,30,0
3153,53,Male,58,14,2,16,Standard,Monthly,1450,18,1
3154,23,Female,39,17,8,14,Premium,Quarterly,2315,14,1
3155,44,Male,53,30,4,6,Premium,Monthly,4701,28,1
3156,24,Female,56,17,8,30,Basic,Annual,4265,18,1
3157,21,Male,22,10,5,19,Basic,Quarterly,1048,3,1
3158,33,Male,44,2,9,20,Standard,Annual,1086,29,1
3159,54,Male,34,22,0,26,Standard,Quarterly,3448,5,1
3160,25,Male,45,22,8,10,Standard,Annual,1099,26,0
3161,59,Female,24,7,0,8,Standard,Monthly,1356,20,0
3162,43,Female,27,5,5,3,Standard,Monthly,1065,9,1
3163,20,Male,12,27,10,4,Standard,Quarterly,4559,2,1
3164,21,Female,26,22,8,7,Basic,Quarterly,3576,14,1
3165,34,Male,22,19,3,24,Standard,Quarterly,2654,9,1
3166,63,Male,12,29,8,0,Basic,Monthly,1408,1,0
3167,46,Female,14,22,8,3,Standard,Monthly,2582,14,0
3168,34,Male,60,30,6,6,Standard,Monthly,1950,2,1
3169,33,Female,7,17,1,0,Standard,Annual,642,8,0
3170,56,Female,2,5,6,11,Basic,Quarterly,714,10,1
3171,60,Female,20,7,10,22,Premium,Quarterly,3721,18,1
3172,51,Female,21,13,9,28,Basic,Quarterly,4672,15,1
3173,34,Female,58,6,7,20,Basic,Monthly,4046,4,0
3174,24,Female,54,17,10,2,Premium,Quarterly,1122,7,1
3175,36,Male,45,4,4,4,Standard,Annual,3811,8,1
3176,26,Male,56,9,4,23,Standard,Quarterly,2190,23,1
3177,55,Female,57,8,3,30,Premium,Annual,3469,3,0
3178,53,Male,6,18,10,20,Standard,Quarterly,403,5,0
3179,60,Male,44,20,7,18,Basic,Monthly,4144,29,1
3180,48,Male,57,2,1,6,Basic,Quarterly,3315,24,0
3181,25,Female,24,8,3,22,Premium,Monthly,4939,2,0
3182,35,Male,45,19,6,26,Basic,Monthly,3791,1,0
3183,61,Male,39,1,9,14,Premium,Quarterly,3966,27,1
3184,38,Female,54,7,6,17,Standard,Monthly,1104,24,0
3185,55,Male,49,2,10,22,Basic,Annual,2162,14,1
3186,52,Female,5,27,3,27,Basic,Monthly,204,8,1
3187,27,Female,15,14,8,4,Basic,Monthly,1552,30,1
3188,22,Male,17,7,3,17,Premium,Monthly,2599,4,1
3189,50,Male,15,5,10,24,Premium,Quarterly,4553,17,0
3190,35,Female,19,5,10,14,Premium,Quarterly,1542,23,0
3191,41,Male,39,25,8,4,Standard,Monthly,3739,7,1
3192,49,Male,50,10,8,0,Basic,Quarterly,3819,11,1
3193,43,Female,23,26,6,18,Standard,Quarterly,3233,3,1
3194,36,Male,24,20,6,8,Premium,Quarterly,2703,29,1
3195,41,Female,42,2,5,26,Premium,Annual,4314,9,1
3196,60,Male,39,28,7,26,Standard,Quarterly,3909,13,1
3197,36,Male,24,15,10,23,Premium,Quarterly,3739,7,1
3198,32,Female,42,7,7,7,Standard,Quarterly,2140,5,1
3199,24,Female,48,29,10,6,Basic,Monthly,1952,10,1
3200,44,Male,26,15,8,24,Standard,Quarterly,2715,3,0
3201,29,Female,2,21,5,28,Standard,Quarterly,494,10,1
3202,65,Male,4,21,4,28,Premium,Quarterly,309,2,0
3203,29,Female,11,29,5,15,Standard,Quarterly,951,6,0
3204,50,Female,5,28,5,25,Standard,Quarterly,399,24,1
3205,60,Male,45,26,4,26,Standard,Quarterly,3126,1,1
3206,39,Female,59,6,9,14,Basic,Annual,2499,15,1
3207,49,Male,55,18,3,21,Premium,Annual,1385,24,1
3208,59,Male,8,12,9,29,Premium,Annual,338,14,0
3209,59,Male,52,21,8,18,Basic,Annual,3349,15,0
3210,31,Female,56,21,6,21,Standard,Quarterly,4814,10,1
3211,33,Male,2,3,10,23,Premium,Annual,865,26,1
3212,33,Male,59,27,6,29,Standard,Quarterly,4397,24,0
3213,19,Male,14,13,10,4,Standard,Quarterly,3661,30,1
3214,53,Female,35,15,3,1,Basic,Annual,2485,25,0
3215,40,Male,12,6,3,5,Standard,Annual,1183,7,0
3216,62,Male,21,27,9,28,Standard,Quarterly,3618,7,1
3217,28,Female,3,12,0,26,Premium,Quarterly,281,15,1
3218,38,Female,47,4,5,2,Standard,Annual,4540,23,0
3219,21,Male,43,20,7,30,Basic,Quarterly,2138,8,0
3220,48,Male,32,17,10,18,Standard,Annual,3098,14,1
3221,62,Female,49,27,1,16,Premium,Quarterly,2530,17,0
3222,40,Female,9,28,2,6,Basic,Monthly,532,19,0
3223,33,Female,40,12,10,15,Basic,Quarterly,3658,4,0
3224,38,Female,50,12,5,1,Basic,Quarterly,1283,4,0
3225,43,Male,44,19,2,1,Basic,Monthly,1883,9,0
3226,41,Male,21,14,0,11,Standard,Annual,1153,2,1
3227,59,Female,24,21,3,9,Basic,Quarterly,2201,18,0
3228,62,Female,40,5,1,18,Premium,Monthly,2588,29,0
3229,46,Male,17,29,5,11,Basic,Monthly,4988,2,1
3230,19,Male,46,4,3,0,Basic,Quarterly,2831,3,0
3231,44,Male,7,8,6,30,Standard,Monthly,146,23,1
3232,22,Male,35,2,4,5,Premium,Monthly,1221,27,0
